StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q83,Q79,Q75,Q85,Q85_10_TEXT,Q82,Q77,project1_1,project1_2,project1_3,project1_6,project1_7,project1_4,project1_5,project1_8,project1_9,project1_10,project1_11,project2_1,project2_2,project2_3,project2_6,project2_7,project2_4,project2_5,project2_8,project2_9,project2_10,project2_11,project3_1,project3_2,project3_3,project3_6,project3_7,project3_4,project3_5,project3_8,project3_9,project3_10,project3_11,project4_1,project4_2,project4_3,project4_6,project4_7,project4_4,project4_5,project4_8,project4_9,project4_10,project4_11,project5_1,project5_2,project5_3,project5_6,project5_7,project5_4,project5_5,project5_8,project5_9,project5_10,project5_11,Q133,npvCond,alignCond,Q85_10_TEXT - Topics
2019-01-17 09:50:39,2019-01-17 09:53:54,IP Address,98.109.115.49,100,195,True,2019-01-17 09:53:55,R_VPgelZxBUzfj2IV,,,,,40.923797607421875,-73.9989013671875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Female,30,No,,United States of America,2,30,21,26,4,13,6,0,0,0,0,0,47,33,12,4,4,0,0,0,0,0,0,27,11,7,19,9,4,13,0,10,0,0,24,4,12,16,10,9,6,3,6,10,0,9,6,5,3,16,4,5,14,13,15,10,"Timalk ",2,2,
2019-01-17 10:11:46,2019-01-17 10:14:53,IP Address,74.139.186.153,100,187,True,2019-01-17 10:14:54,R_QiXFV8BYgPLlsVX,,,,,38.0890960693359375,-85.6548004150390625,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,19,No,,United States of America,1,0,60,29,11,0,0,0,0,0,0,0,0,51,32,15,2,0,0,0,0,0,0,0,0,0,14,60,26,0,0,0,0,0,35,35,28,2,0,0,0,0,0,0,0,0,25,27,38,10,0,0,0,0,0,0,JMatt502,2,2,
2019-01-17 10:09:49,2019-01-17 10:18:49,IP Address,104.200.154.106,100,539,True,2019-01-17 10:18:49,R_2YamCKRgL4PtnMP,,,,,47.5413055419921875,-122.312896728515625,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,39,No,,United States of America,More than 10,13,16,16,13,14,14,14,0,0,0,0,29,21,18,8,5,7,9,3,0,0,0,50,25,11,6,5,2,1,0,0,0,0,6,7,9,10,12,13,16,18,9,0,0,30,15,13,12,10,7,7,6,0,0,0,NW_Runner,1,2,
2019-01-17 10:38:25,2019-01-17 11:06:00,IP Address,201.227.226.145,100,1654,True,2019-01-17 11:06:01,R_2fJOUEUiGr3qrKi,,,,,8.9936065673828125,-79.5196990966796875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,23,Spanish,,Panama,Less than 1,1,3,6,19,37,22,12,0,0,0,0,3,6,28,27,18,14,2,2,0,0,0,11,10,7,12,1,1,3,8,11,14,22,24,31,18,10,6,6,3,2,0,0,0,4,6,16,16,14,4,13,10,11,3,3,iWreckYouz,1,2,
2019-01-17 13:31:49,2019-01-17 13:38:09,IP Address,99.203.29.93,100,380,True,2019-01-17 13:38:10,R_1g1qpMk6bYnvg6O,,,,,38.8636016845703125,-94.710296630859375,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,29,No,,United States of America,5,0,0,0,0,39,25,36,0,0,0,0,0,0,0,31,25,19,25,0,0,0,0,0,27,10,10,20,33,0,0,0,0,0,0,0,0,8,26,30,36,0,0,0,0,0,46,40,14,0,0,0,0,0,0,0,Joshinhorn,2,1,
2019-01-17 15:52:52,2019-01-17 15:56:09,IP Address,47.187.242.34,100,197,True,2019-01-17 15:56:10,R_1otfiSrAn7QiJcv,,,,,32.934600830078125,-96.5543975830078125,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,22,No,,United States of America,2,0,0,0,0,20,30,36,14,0,0,0,0,0,0,10,46,24,20,0,0,0,0,0,0,23,27,24,26,0,0,0,0,0,10,42,26,22,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,Milo-p,1,2,
2019-01-17 19:45:39,2019-01-17 19:47:32,IP Address,73.229.198.62,100,113,True,2019-01-17 19:47:32,R_3hEd0sMrMutOmIi,,,,,40.037506103515625,-105.277099609375,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,20,Korean,,United States of America,Less than 1,51,0,0,0,0,0,0,0,0,0,49,39,0,0,0,0,0,0,0,0,12,49,24,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,61,26,22,0,0,0,72,6,0,0,0,0,0,kyuhyuck,1,2,
2019-01-17 23:55:18,2019-01-17 23:59:16,IP Address,219.74.67.96,100,238,True,2019-01-17 23:59:17,R_2AFRj5Gw2WUw8N1,,,,,1.2931060791015625,103.855804443359375,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,16,Chinese,,Singapore,Less than 1,0,0,0,0,66,34,0,0,0,0,0,0,0,0,62,38,0,0,0,0,0,0,0,21,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,71,0,0,68,32,0,0,0,0,0,0,0,0,0,SageofAge,1,2,
2019-01-18 00:28:39,2019-01-18 00:42:30,IP Address,209.64.157.103,100,830,True,2019-01-18 00:42:31,R_e4YgA0SS0UpE4x3,,,,,39.9611968994140625,-82.99880218505859375,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,24,No,,United States of America,2,15,30,25,14,10,1,1,1,1,1,1,8,13,20,27,21,5,2,1,1,1,1,1,1,5,18,30,19,13,8,3,1,1,30,27,18,12,6,2,1,1,1,1,1,3,11,16,26,19,13,8,1,1,1,1,panninmpeco,2,2,
2019-01-18 04:46:42,2019-01-18 04:51:55,IP Address,143.186.44.251,100,313,True,2019-01-18 04:51:56,R_1mkDH7NmsH8FLtJ,,,,,29.7178955078125,-95.426300048828125,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,27,No,,United States of America,6,0,29,21,0,0,0,0,23,27,0,0,0,0,10,20,30,5,30,5,0,0,0,0,2,5,9,27,36,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,38,41,15,6,0,0,0,0,howimineforrio,2,1,
2019-01-18 09:23:04,2019-01-18 09:28:12,IP Address,74.137.92.133,100,307,True,2019-01-18 09:28:13,R_2QXoELux3uPCqm7,,,,,38.01739501953125,-84.4853973388671875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,23,Other (please specify),French,United States of America,6,4,5,8,10,18,18,17,7,6,4,3,1,3,9,15,22,22,16,6,3,2,1,2,5,6,8,16,17,15,11,8,7,5,1,1,2,5,7,8,12,14,16,16,18,0,1,3,10,14,16,15,16,15,4,6,Gamerod4443,2,1,
2019-01-18 11:47:11,2019-01-18 11:51:12,IP Address,107.77.219.173,100,241,True,2019-01-18 11:51:13,R_0pmMlrCRh4KURpv,,,,,29.6282958984375,-98.4445037841796875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,16,No,,United States of America,1,15,43,16,26,0,0,0,0,0,0,0,0,28,48,24,0,0,0,0,0,0,0,19,12,38,31,0,0,0,0,0,0,0,43,39,18,0,0,0,0,0,0,0,0,0,0,12,45,19,24,0,0,0,0,0,It_just_uuorks,2,1,
2019-01-18 18:54:07,2019-01-18 18:57:46,IP Address,174.255.8.116,100,218,True,2019-01-18 18:57:46,R_Wk64WNcfJr2HcoV,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,16,No,,United States of America,Less than 1,11,30,16,0,25,18,0,0,0,0,0,32,15,31,0,22,0,0,0,0,0,0,0,19,0,25,37,19,0,0,0,0,0,39,21,20,16,0,0,0,0,4,0,0,9,8,53,13,17,0,0,0,0,0,0,Thermal_Scope,1,2,
2019-01-18 20:50:09,2019-01-18 20:53:18,IP Address,161.52.14.205,100,189,True,2019-01-18 20:53:20,R_3ijXdulLBFC949Q,,,,,55.60589599609375,13.000701904296875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,18,Other (please specify),Swedish,Sweden,1,0,0,0,0,0,0,0,16,84,0,0,0,0,11,56,33,0,0,0,0,0,0,0,0,0,42,28,30,0,0,0,0,0,0,0,43,57,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,Doiits,2,2,
2019-01-19 02:38:45,2019-01-19 02:46:58,IP Address,173.206.254.194,100,492,True,2019-01-19 02:46:59,R_1NfeSqX8g3SBHU6,,,,,43.665496826171875,-79.42040252685546875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,27,No,,Canada,9,6,10,11,10,10,10,11,10,10,8,4,5,8,10,11,12,12,10,10,9,7,6,6,7,9,10,12,12,11,10,9,8,6,5,6,8,10,12,14,12,11,9,7,6,6,6,8,10,12,12,11,10,10,9,6,ubereatseater,1,2,
2019-01-19 23:46:45,2019-01-19 23:52:05,IP Address,24.200.189.62,100,319,True,2019-01-19 23:52:06,R_3kvJhqxG1rBfqzt,,,,,45.46710205078125,-73.6486968994140625,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,20,Other (please specify),French,United States of America,Less than 1,4,4,8,23,24,29,8,0,0,0,0,20,23,26,20,11,0,0,0,0,0,0,36,25,24,12,3,0,0,0,0,0,0,0,0,0,9,17,22,23,20,9,0,0,26,34,22,18,0,0,0,0,0,0,0,zr0gravity7,1,2,
2019-01-20 01:50:56,2019-01-20 02:18:04,IP Address,31.201.248.234,100,1627,True,2019-01-20 02:18:04,R_1P6RnSbpRQn5ttw,,,,,51.802703857421875,4.7216033935546875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,36,Other (please specify),Dutch,Netherlands,More than 10,8,10,14,16,13,11,9,6,5,5,3,2,7,8,10,14,17,14,11,8,5,4,1,3,3,4,6,7,10,13,14,18,21,19,16,12,11,10,8,7,5,4,4,4,3,4,5,7,8,10,11,13,15,13,11,jorritk,2,2,
2019-01-20 03:39:54,2019-01-20 03:50:22,IP Address,108.5.129.53,100,628,True,2019-01-20 03:50:23,R_1ItGBzTvglZLUIg,,,,,40.748199462890625,-74.04979705810546875,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,39,No,,United States of America,2,0,0,16,73,11,0,0,0,0,0,0,0,3,45,33,19,0,0,0,0,0,0,21,43,36,0,0,0,0,0,0,0,0,0,0,0,18,71,11,0,0,0,0,0,0,43,54,3,0,0,0,0,0,0,0,angalths,1,2,
2019-01-21 00:04:27,2019-01-21 00:11:27,IP Address,106.70.70.186,100,419,True,2019-01-21 00:11:28,R_1gUTaOFyxNyZok6,,,,,-27.6118011474609375,152.7681884765625,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,24,No,,Australia,Less than 1,0,0,5,20,50,20,5,0,0,0,0,0,0,10,40,40,10,0,0,0,0,0,0,10,40,40,10,0,0,0,0,0,0,0,0,0,10,40,40,10,0,0,0,0,0,5,20,50,20,5,0,0,0,0,0,ResilientMaladroit,1,2,
2019-01-16 16:34:56,2019-01-16 16:36:06,IP Address,23.126.112.35,31,70,False,2019-01-23 16:36:31,R_2S2BYJ81VCbKiVL,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,22,No,,United States of America,Less than 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2019-01-16 16:37:47,2019-01-16 16:39:25,IP Address,73.10.232.75,31,97,False,2019-01-23 16:39:48,R_2hPm4FLDcihZDXj,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,26,No,,United States of America,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,
2019-01-16 16:49:52,2019-01-16 16:50:32,IP Address,101.178.39.83,31,40,False,2019-01-23 16:50:42,R_8oGWIwvbj3ZUTaF,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,30,No,,Australia,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2019-01-16 16:50:32,2019-01-16 16:50:46,IP Address,98.24.164.198,7,13,False,2019-01-23 16:51:17,R_2VOs9xJb6vOv5gM,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2019-01-16 17:42:24,2019-01-16 17:42:59,IP Address,73.97.21.200,31,35,False,2019-01-23 17:43:13,R_rfqNIfSlr2PhMoF,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,18,No,,United States of America,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2019-01-16 17:33:58,2019-01-16 17:44:36,IP Address,72.208.192.137,31,638,False,2019-01-23 17:44:46,R_1gGvoOviHo3lttT,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,31,Other (please specify),Swedish,United States of America,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2019-01-16 17:56:38,2019-01-16 17:57:38,IP Address,12.186.46.7,31,59,False,2019-01-23 17:58:10,R_3ebkbbNPoiVVC2e,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,34,No,,United States of America,More than 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,
2019-01-16 18:00:17,2019-01-16 18:03:12,IP Address,12.186.46.7,31,174,False,2019-01-23 18:03:46,R_1ghx8PoDm0oyn6b,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,34,No,,United States of America,More than 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,
2019-01-16 18:04:08,2019-01-16 18:05:20,IP Address,76.167.186.104,31,72,False,2019-01-23 18:05:55,R_1rdiBsr1P168uWs,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,30,No,,United States of America,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2019-01-16 18:29:00,2019-01-16 18:30:07,IP Address,174.220.8.255,31,66,False,2019-01-23 18:30:48,R_292xURVv33TbODL,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Female,27,No,,United States of America,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,
2019-01-16 18:35:23,2019-01-16 18:38:12,IP Address,62.168.104.202,31,168,False,2019-01-23 18:38:38,R_1N326GErKRns3Ir,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,22,Other (please specify),"German, Slovak, Czech, Hungarian",Slovakia,Less than 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,
2019-01-16 20:55:59,2019-01-16 20:59:00,IP Address,92.12.26.126,31,181,False,2019-01-23 20:59:45,R_ZC4cG5cutPmpSFz,,,,,,,anonymous,EN,"The procedures required for the project and the time involved have been explained to me, and any questions I have about the project have been answered to my satisfaction.,I have read the Participant Information Statement and have been given the opportunity to discuss via email the information and my involvement in the project with the researcher/s.,I understand that being in this study is completely voluntary – I am not under any obligation to consent.,I understand that my involvement is strictly confidential. I understand that any research data gathered from the results of the study may be published however no information about me will be used in any way that is identifiable.,I understand that I can withdraw from the study at any time, without affecting my relationship with the researcher(s) or the University of Sydney now or in the future.",Male,26,No,,United Kingdom of Great Britain and Northern Ireland,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
